age,income_level,education_level,financial_literacy,risk_tolerance,app_usage_frequency,time_reviewing_recs,follow_through_rate,override_frequency,savings_rate_change,investment_returns,budget_adherence,debt_reduction,net_worth_growth,trust_score,perceived_usefulness,perceived_accuracy,rec_type,risk_level,confidence_score,user_satisfaction,continued_usage,explanation_quality,transparency_rating,privacy_concerns,financial_outcomes
21,1,5,2,0.5824226582072465,3,19.487527137523443,0.2144064829931645,0.1751231401303532,0.0858875334008144,15.760943637337215,0.2819183555972516,0.192493150635827,0.1688238010646941,23,4,5,conservative,5,0.2703832353106563,4,1,4,4,1,1
50,5,3,4,0.7480731794295321,1,47.547015834784425,0.2708063280369726,0.6727646144124667,-0.082658631423596,15.71692812109373,0.3180396116945199,0.1018787641395565,-0.0791904979882212,83,5,4,conservative,1,0.8035417768264277,2,1,1,4,5,4
31,5,2,2,0.8117697880901376,6,53.62045654383335,0.2475597702798864,0.2205042634356471,0.0101881229423572,12.939528511546207,0.9246417911286366,0.9111205013919575,-0.0545415845213122,39,3,5,balanced,2,0.995604201803506,3,0,4,3,2,5
38,4,1,5,0.6564786073315027,3,26.59522775501524,0.0625262957428457,0.2182075345521722,0.079133114202068,-5.599146579544554,0.0562242948509722,0.8205075042321092,-0.0984326500195627,88,1,1,balanced,1,0.2526630021712823,3,0,4,4,2,2
65,2,2,5,0.1280957463662,3,54.68664548740913,0.4589405165968203,0.8740717733051852,0.1601056444808281,10.709685407021867,0.4856342984133404,0.7600349018031739,0.2997842724238693,80,5,1,aggressive,4,0.4367771693233196,5,0,1,4,2,1
37,1,2,5,0.3382675059944984,7,23.261765183828377,0.7327334747861651,0.2496689527402301,0.1168764779206704,18.350721937417063,0.9128008004078616,0.0487663188131404,0.2209094788589911,97,5,1,conservative,4,0.5201807365667597,4,1,3,5,3,5
25,2,5,1,0.9280836403260496,3,57.880626572916384,0.6067317247174364,0.2632473465180112,0.0705444271490896,10.476214363014712,0.610363007818157,0.8437287927102575,0.2146892058934163,12,2,1,balanced,5,0.2949311358038643,1,1,5,3,3,1
24,1,1,4,0.2246156118438519,3,6.2680819470088025,0.6728716685980798,0.0006533907612995,0.0718532729580574,-0.0514945267649817,0.5464070742121321,0.4380440759053837,0.1038904301152718,34,3,2,aggressive,2,0.0152648396460297,2,0,1,4,5,5
20,4,1,5,0.3721670238375133,2,41.53413672369132,0.0811491785362391,0.8706690341255177,0.1783698576128346,5.017379522924939,0.2497441792293552,0.3423951232958596,0.0200268331621759,71,1,5,aggressive,3,0.2201292441975266,2,1,5,3,4,1
34,4,1,1,0.432076882944196,6,30.13502838695879,0.9514907101767872,0.7925948132091347,-0.0816703610013855,9.37175130053161,0.3432754890644482,0.5464763610253764,-0.0394942862149296,75,2,3,aggressive,2,0.2819368843417584,2,1,3,1,3,5
50,5,1,4,0.4394049896944522,6,23.871279521883174,0.8384918338430248,0.627328935090678,-0.199555162321525,5.317112261855106,0.8520484158046929,0.0913532427235558,0.0138698955385854,31,2,4,balanced,1,0.4435997013181871,2,0,2,1,3,2
65,2,1,2,0.6129395824945255,6,38.33000084616745,0.8050903184956627,0.7502657639388423,-0.0912181762407205,-6.401411748070905,0.5592181317684581,0.7566465493523988,0.0503884887716556,93,4,1,balanced,4,0.1711024784134018,1,0,1,3,2,2
29,5,5,1,0.9430758377447076,4,42.52756840642554,0.8229838050417675,0.1520485674244918,-0.1128434481493024,-0.6380786604393798,0.5147421937567799,0.5824350768882959,0.2025240387921176,62,5,5,conservative,1,0.8732543566916726,1,1,4,2,3,4
68,2,3,3,0.2406927118325049,5,1.2574329093682362,0.9327105081327614,0.4583235945875754,0.0647338340455992,14.071880916608976,0.0995797135400289,0.1865900968731675,0.1158647155612609,13,1,1,conservative,5,0.7049111327313361,5,1,1,5,1,2
39,5,2,1,0.121501376300918,6,10.850232236084723,0.5442539661136977,0.3512193873487809,0.0534846399062116,15.842541382865525,0.0160281564551231,0.1882321997690456,-0.0690065493778069,31,1,1,aggressive,4,0.0852004775596619,4,0,2,1,1,2
39,3,1,1,0.1974704898599373,3,43.069716987424805,0.2002820178676259,0.0937765262570164,0.0373845530818895,-5.8809990185328935,0.9636851886870492,0.1842486515726742,-0.0927883964164351,2,1,1,aggressive,3,0.6500924511399314,1,1,2,2,5,1
63,3,3,4,0.8869249002092695,3,40.31673940111418,0.6167836078525412,0.4861304852149241,-0.1935026227162185,18.571602571961737,0.3769861672868416,0.0570023875519339,-0.0590671281863747,15,2,1,balanced,4,0.6536564764056204,5,0,1,4,5,3
47,3,3,2,0.645810812655206,6,57.99680280259196,0.742881493667939,0.9207396503426354,0.091511221780259,-0.13532146454172,0.6032130620995043,0.5877984493716848,0.0641994854789517,57,4,1,balanced,2,0.9562211736436276,3,0,5,4,5,2
55,3,2,3,0.2859067892391601,7,45.901229624796194,0.7379173933540254,0.0400591190506944,-0.0705878350058034,9.869412161921598,0.0797150731872849,0.8403481775885081,0.2732771668196073,75,3,4,conservative,2,0.0030208713561612,4,0,3,4,2,3
55,1,5,5,0.8159469389686173,6,57.09558975614895,0.5214490241668801,0.2914609134937939,0.0660223956026524,12.554754378700434,0.6831142857230466,0.0174982139873886,0.1549609924836886,34,2,5,conservative,4,0.2479324498058072,1,1,5,5,2,4
62,3,4,5,0.861369996363436,3,42.44988959055361,0.068458719333578,0.2075409362057034,0.0226313714008613,14.358387039136502,0.9325667087059608,0.0490046449712735,0.220730359950206,68,3,1,conservative,5,0.9277914793753156,3,0,3,1,3,4
68,4,4,1,0.846514338690278,4,18.585080309727147,0.3711129384301278,0.2381466536656963,-0.0629076298288371,18.372491066777904,0.5756652529974197,0.5727702766869458,0.0865498378018194,75,4,1,balanced,2,0.932133915398283,5,0,3,2,1,3
25,4,3,4,0.9189265336395545,1,7.216530412800532,0.9207666084633572,0.9084345518793752,-0.1461694931583569,-0.6124135591353213,0.1261153223754105,0.8194956853860523,0.0446664332780171,29,5,1,aggressive,2,0.7205864193706374,1,1,1,5,2,2
44,1,2,4,0.2522410201733616,1,47.1276079373512,0.584448909757426,0.4680690542342901,-0.1622324409358076,15.755193636546636,0.5817215274734767,0.3267388905686336,-0.0566398509133509,66,1,1,conservative,3,0.76576332104754,1,0,4,2,4,2
44,3,4,5,0.7550419287462783,6,39.00480406707904,0.5383319432557134,0.4662994129398188,0.1326073332448894,-6.049392896913789,0.7663472131046524,0.3496143988077221,0.250373208874482,16,3,2,conservative,4,0.0914829579296471,3,1,3,5,5,5
51,3,3,3,0.46053949727414,2,3.842974731204477,0.2688535143821935,0.7605756424552823,0.1673590168326232,11.15122719060778,0.4064165365740186,0.5963464974967759,0.2132640116111611,39,2,2,balanced,2,0.5138758347782336,1,1,3,3,4,5
38,3,5,2,0.8419985528900615,6,22.24297748815772,0.3684489199165789,0.1544922040049258,0.0599152187057198,12.259331885419575,0.8798377479414679,0.274212889124147,-0.0327527609609099,77,3,3,conservative,5,0.2315829912889994,2,1,3,4,4,2
47,5,4,3,0.7284906771616132,7,57.45118911357288,0.8953460891531693,0.4872653541000508,-0.1586263540558066,10.331697236039613,0.6486829533573645,0.0266083660776841,0.1049042255505042,37,5,1,aggressive,1,0.1812180436136172,1,0,3,1,5,4
50,2,3,2,0.7764474464997246,6,30.523667596901877,0.6664630475268357,0.4299852141210597,-0.0391891132447037,-2.4305579159454105,0.8992489182892025,0.7352285181015961,0.0949499231684979,81,1,3,balanced,4,0.8103032991233325,4,0,2,5,3,4
45,5,3,5,0.6561618376810715,1,26.53101902516257,0.7873870267523329,0.5969106905466561,0.0915756800420629,16.191294410456102,0.6235053112473372,0.6256499129414531,0.1500366210746114,21,3,4,conservative,3,0.1350381366805474,3,1,2,5,3,1
64,2,1,2,0.1774287694697068,3,28.004276704398343,0.4543454230676551,0.9995577032504386,0.1119283536040272,-4.93424609888815,0.1312879720048242,0.5807559990556591,0.2784747575965045,44,5,3,conservative,2,0.4686516369963852,4,1,2,2,2,2
50,3,5,4,0.5450269188969383,6,13.32408071630466,0.6302472194561579,0.7694488940820471,-0.1527125510835645,-8.390956254375075,0.3096917111051891,0.7416841289918231,0.1319085767049918,19,2,5,balanced,5,0.938578239586033,5,1,4,1,3,1
22,3,1,1,0.9846697395245082,3,22.75372308102292,0.2483836087432075,0.3978657030174272,-0.199987712461847,11.523949718357365,0.2017949482524569,0.6752308375620375,0.1160869067114474,71,4,2,balanced,4,0.1858320555653425,4,0,3,1,3,4
65,5,2,1,0.9373880664971188,3,22.81898210324342,0.7054608302834863,0.827553052274047,0.084854818352242,4.26427145698201,0.9088264977168624,0.2058819881783211,-0.0798708268261344,8,2,2,conservative,5,0.9779934237382346,2,1,4,2,4,5
36,5,1,5,0.0431737357970116,2,4.088946191060872,0.4276013337033373,0.1707083633124801,-0.0573615296055177,15.472940598760282,0.7604000672874827,0.3524810469433511,-0.0748370095927904,77,1,1,aggressive,5,0.994287985761059,2,1,1,1,3,4
21,2,1,4,0.1648148157294371,3,46.28649008255718,0.4425455148147456,0.0304636863089601,-0.0982074673526959,1.5019142317477687,0.676398368910006,0.126110141678625,-0.0250612834692844,66,2,1,balanced,3,0.5556171546824029,4,1,3,2,5,2
52,4,4,3,0.1317287734545619,1,25.57376148232886,0.6493223245768817,0.204448372464273,-0.1948410120841898,-4.951642344768615,0.3009663196316217,0.129857013417881,-0.0870116913233007,41,2,4,aggressive,4,0.1701427401771579,5,0,1,2,1,4
66,2,3,4,0.7259799099852955,4,49.508613322168976,0.9362806214689268,0.3404115561142596,0.0161197627045998,15.093265774096093,0.1840447720502135,0.6761957463565392,0.1973411582280049,75,2,4,conservative,2,0.3161048879408956,1,1,3,4,4,1
34,5,5,1,0.8177853298569451,4,51.17053206607383,0.0640063466086209,0.5105807574595599,0.1404602941703926,6.46728894920215,0.7564510879889118,0.8586001069824982,0.1893321215975852,88,2,5,aggressive,3,0.4244928326765351,2,0,4,1,1,3
61,5,1,1,0.2135113663106719,5,13.507649227220826,0.8247432373470076,0.6151291405411998,0.1830526585090351,-4.324126228289353,0.4741579458790796,0.962732583861139,-0.0455775062273428,70,1,1,conservative,2,0.3093242243582229,4,0,4,4,3,2
45,1,5,4,0.505852692951829,7,39.78385544803759,0.2923831104121931,0.9106057172144216,0.0262979802453156,11.611519957593371,0.2257895521506291,0.6283471175494444,0.2344315603181123,61,5,1,conservative,1,0.2806355798765158,4,1,2,3,2,2
47,5,1,4,0.8407030280112,6,28.86462644561592,0.4439194545063778,0.5098540095504577,0.0057845310959576,5.333409154685016,0.6166219781652751,0.1841013233609569,-0.0380855860615552,26,3,4,conservative,5,0.9722297092163577,4,1,3,4,2,1
46,1,2,1,0.7328015447662506,7,52.92924753736762,0.0219133287750089,0.5012756446257294,-0.1659774458043035,8.129389467209595,0.0403338521384519,0.1056503454489307,0.0204702347989435,71,4,4,conservative,1,0.1533648274157456,1,1,2,2,2,3
63,4,1,3,0.5422372054918483,1,13.728700071410794,0.301046077834313,0.0502430098229821,0.0195491206170398,3.826950146197456,0.3261702541282535,0.8128509715367578,-0.000409240335454,83,3,4,aggressive,5,0.7333279087168623,3,0,1,3,4,1
23,2,4,5,0.5903476904587729,3,40.99097881829261,0.5026312426301305,0.0349115526562238,-0.0480083684138421,14.86126951454019,0.4685569945911346,0.5787564763599993,0.0489228394292191,70,3,2,conservative,3,0.0004102894391748,5,0,4,5,5,3
52,2,3,5,0.50836054691628,4,36.85737521291063,0.056176077347439,0.5511599619163721,0.0428541123534307,14.886881470491495,0.1479583341094058,0.6182850210137198,0.0018655063559847,29,4,3,conservative,2,0.5961826694023769,3,0,5,4,3,1
58,1,2,4,0.2975484513188206,7,18.422787176738133,0.4910957293831651,0.4381786132483445,-0.0445094608493813,11.281664654731586,0.9846544775908396,0.7814620887547092,0.0955803705753808,66,1,3,aggressive,2,0.9159430039540524,5,1,3,3,2,3
54,2,1,5,0.5650219928590161,1,9.059453315419184,0.9271106288584272,0.8391803949802986,-0.1038803506198533,-6.837958678106132,0.2090973645896142,0.7032772277324516,0.0629631525418741,19,4,1,balanced,3,0.287934094093219,5,0,2,2,5,4
41,5,5,1,0.6888853020500907,4,39.44674586815932,0.1053932181078052,0.1606795847118451,-0.1620138899086494,15.165615857122068,0.1303531300432655,0.8344582528560966,0.2946277963117306,68,1,2,aggressive,4,0.1855259752577192,4,1,5,4,3,1
46,3,2,1,0.8733229158608077,3,44.57725002980751,0.7644407280755043,0.0249716621170495,-0.0740326221644417,10.130389415987295,0.2035348738868964,0.0562139054598784,-0.0776294599487097,58,3,4,aggressive,1,0.651679794878427,2,1,2,3,2,3
66,1,2,4,0.6362913539792481,7,19.62201328203765,0.4096710533759926,0.4490387679301258,-0.1613420662848991,10.910724980128986,0.7690611331597242,0.7475206367465048,-0.0431274494450593,70,1,1,aggressive,1,0.7126014072983932,4,1,5,1,5,2
63,2,1,4,0.761121537043158,4,39.045123637316514,0.655173714524338,0.2374785567522574,-0.1292412196704064,0.8894852121161492,0.4255056592718428,0.8508527573220954,-0.078869642436559,57,5,2,conservative,2,0.6880305189519813,1,0,2,5,5,2
48,1,2,4,0.160071634954573,6,24.312723549078694,0.2602365979852293,0.0496143733388374,0.1949344634318183,16.3783866847102,0.565415939752538,0.2861350424583143,0.1503364779929503,37,4,5,conservative,2,0.319316880021374,5,0,1,3,4,2
52,1,5,3,0.4615574744197899,6,43.079206113674445,0.1594922625413583,0.724598286847629,-0.0223585772373525,11.761148007045724,0.0210091569863607,0.6404472739932529,-0.0781962890345121,61,5,2,conservative,2,0.2522024021593309,2,0,4,4,2,3
50,3,2,5,0.0093316198270932,5,12.753701218749134,0.1604626142712264,0.1115929999572474,0.0127487066020066,-6.622286004124166,0.0344313085733145,0.3141620638369721,0.2345758949504493,92,3,1,balanced,3,0.9559187999620442,5,1,4,5,4,4
69,5,5,4,0.246678864521623,5,53.52268515553429,0.0704919456431446,0.6083195000077717,0.1494474114948861,2.23334103218488,0.4458255498270161,0.957971066482454,0.1047754522727711,30,4,3,conservative,4,0.9232995082699296,5,0,3,5,1,5
38,1,1,2,0.7264617151130048,4,17.957166191469206,0.185646704901243,0.2810497501668891,0.1982275601962751,16.591410858804252,0.8166552432016235,0.0334235724355037,0.1108030498326134,71,3,4,balanced,1,0.4573166098928203,4,0,4,1,2,1
49,2,3,2,0.9918099513493636,1,22.69937327761302,0.6642193849889683,0.173496050355022,0.0330857797378726,-8.58409894907863,0.8852388787075652,0.579792843832955,0.1246378030848776,73,5,5,conservative,5,0.8461938661543734,2,1,5,1,4,3
40,4,2,1,0.0991780995872159,6,4.427425172740637,0.881690611843508,0.3797515229193174,0.1249895284176687,18.842498589261485,0.0867065675956402,0.1665035470495151,-0.0316745174775157,25,3,2,aggressive,3,0.452323477634296,2,1,2,5,4,5
50,1,3,5,0.4014943158612882,1,7.579220526955307,0.8141256855911618,0.8014457762229537,-0.0692235902653299,10.374877049586884,0.5383631021010228,0.7122202051771587,-0.0209238787542049,97,4,1,conservative,1,0.4243890180725104,5,0,3,1,5,3
20,1,5,4,0.8000709686991595,1,31.43585226002736,0.6851343098744841,0.3920935769045727,-0.0777024170210835,8.941279329301299,0.9132296862792704,0.175890283418662,0.0275269291492018,65,4,1,balanced,4,0.1567629475992946,2,1,1,5,2,2
35,3,2,2,0.2040356346288988,4,16.787967926950316,0.1104318634111026,0.7507696492110557,-0.0389185116021759,-1.883222305360258,0.3879727543978863,0.2353832618983575,0.1373985663287405,6,3,4,balanced,3,0.4264060564919728,2,0,1,4,1,1
42,5,4,5,0.5550849493022862,1,50.29333331878947,0.2891874462959498,0.1254862967991507,0.0690029050694596,-2.536246337824688,0.8295658314283686,0.4943708110457581,-0.0159528896239141,18,4,1,conservative,1,0.537416938599807,4,1,4,1,3,3
59,4,3,1,0.7330712960296748,6,1.8669099306422767,0.309806875322469,0.7727714196650791,0.0728766757020394,18.261746584657864,0.1336956543994362,0.914834949996878,-0.0534673091466955,10,4,1,aggressive,3,0.0225043274286864,3,1,5,2,5,1
48,2,2,3,0.615985450260179,3,23.366548871644238,0.2499569463976212,0.2369333249066486,-0.0739042261402196,-1.0518263729763184,0.9353944896677988,0.2117143721479708,0.2880467545673729,92,3,4,conservative,1,0.4441130051754064,1,0,4,5,3,1
20,4,3,5,0.1880247346154161,5,20.90338725937647,0.5150056597097231,0.6773931298888728,-0.1467160303453485,13.265158901569984,0.7514233175313026,0.1442400211181035,-0.0912072740761508,11,5,5,conservative,1,0.7813562183952003,3,1,5,2,3,2
57,2,2,5,0.3553845686857394,3,2.140330224138461,0.5355538148796726,0.5657815548409963,0.0529585025862034,1.793653946212375,0.9413343927869016,0.7589768318540306,0.2210789621344086,97,4,3,conservative,4,0.6800460563742698,2,1,1,2,1,2
63,5,1,3,0.7837917844853972,1,8.337735541030103,0.3568859751711102,0.9291447172116872,-0.1486696551244942,-5.822377876458881,0.6766172335525065,0.500619532333931,0.2152140598300088,65,4,3,aggressive,5,0.635156988863935,5,1,2,5,5,2
41,2,3,5,0.5542265141320166,3,25.40491782019948,0.353789158736436,0.387322517975314,0.031397003291732,-9.678541069139232,0.363403931999427,0.9117851123817714,0.0188856455380383,77,4,2,balanced,4,0.9095554284372024,1,0,5,4,3,1
67,3,4,1,0.0052296135429127,6,30.07901048239935,0.8285555979060814,0.0661651888344404,0.0773688512225235,6.327720110457523,0.9381811725247224,0.1466145571598422,-0.0457493535970746,84,4,5,aggressive,1,0.01803200982523,1,1,1,3,2,2
49,3,4,1,0.7609907600280938,6,24.85309508803728,0.7892928483196856,0.0191554855512529,0.0802445985577806,19.273364556467985,0.2755667763091785,0.6459278930230393,-0.0417485413178306,65,3,2,balanced,3,0.5570475861922342,5,1,2,5,1,2
64,3,5,3,0.035311354940239,1,32.32532302631354,0.3077958316807456,0.8268585609727531,0.1013888442638387,1.0740858142761347,0.3321725220617325,0.232879146151815,0.178972646894877,52,5,3,balanced,4,0.7873488484097071,1,0,1,4,1,2
39,3,2,4,0.7457337827312321,4,36.11276881943521,0.9137884438732592,0.5247356376614322,0.1491437686262658,0.7157700197913446,0.7008084180017403,0.1567604286516393,0.1571226364344694,67,5,4,balanced,5,0.5413353827012672,5,0,1,3,4,5
40,4,3,2,0.2024805601652374,3,1.5855054465423022,0.952815017002506,0.7752440518349493,-1.6403214084637074e-05,0.322748535483262,0.7653162995253863,0.6834294151572705,0.2130982697005547,82,1,1,aggressive,1,0.3238955525803791,1,1,4,2,3,5
19,5,5,4,0.9580734801193802,4,28.38161440775673,0.3267425420300408,0.2344256000115147,0.0920996758118284,5.616315119145753,0.9294034838491538,0.5936846199087332,0.2749924689596419,78,4,3,conservative,4,0.1362505650919778,3,1,3,4,4,1
44,2,3,5,0.3679407513020845,4,57.84645521236771,0.3544249487930548,0.3450837455132337,0.0476690941463346,3.2199465027288063,0.2048024090562095,0.7548274583623312,0.1767709453066368,31,4,5,conservative,4,0.8875630718161913,1,1,1,5,3,4
59,2,2,2,0.3269316163380791,2,31.62290452764337,0.5056341534219588,0.0301038722113189,-0.1253440240809269,16.397438801810434,0.797998035219224,0.3094625764461823,-0.0376593853794226,91,1,3,conservative,4,0.470762392387603,4,0,2,4,2,5
19,3,4,3,0.1488880503324446,1,40.97499378007824,0.9411208125336736,0.9614923245741122,-0.1897241420522367,5.165623751704709,0.7385460533969634,0.4479716563821899,-0.0026229532938357,17,5,5,conservative,4,0.8781151969857014,5,1,4,3,3,5
43,3,1,3,0.3056042154902149,5,19.39996761709611,0.8763194331423115,0.6678679067008134,-0.0861834457292265,5.232735145657063,0.0637945562535978,0.4054716763304185,0.2368774923492458,55,2,5,conservative,3,0.5858521224331683,1,0,3,2,2,3
34,1,4,2,0.8766507618282006,6,46.66549131101299,0.1025679625835898,0.9332050877593062,-0.0227865174649522,-5.848852158383302,0.3872231412102069,0.9840894639665142,-0.0162775696663165,93,2,5,aggressive,5,0.6741921166150008,5,0,2,4,1,1
57,5,5,1,0.9963343376272472,6,46.60236743069079,0.3927307432714162,0.2654964074290723,0.0468423777714625,19.48218622731158,0.2827654570600986,0.2922489567393879,-0.0709910732182074,36,5,2,aggressive,5,0.80426115437845,4,1,2,1,3,3
50,4,1,2,0.3683095305068483,1,31.7564668115942,0.5533711897497718,0.6114636112256608,0.1399837322012821,-2.50081327393511,0.3044904243540304,0.2948172383467669,0.1813120216169002,26,4,4,aggressive,1,0.6591555446001344,1,1,1,1,4,3
26,2,5,5,0.4486106309545425,7,58.584815573473605,0.50313247255154,0.6784999682926378,-0.1215017133175337,-7.79907797621192,0.9829468795547008,0.3545482088286074,0.0610105421960568,53,2,3,aggressive,2,0.3980548406789377,1,0,2,5,2,2
60,1,2,1,0.722070938202737,7,8.40746267099655,0.1938630679368926,0.3175497002575884,-0.1497800840406091,9.894387469256262,0.6427774134799279,0.5645940812903215,0.2680160210183614,17,3,4,aggressive,3,0.513633383928651,4,1,1,1,2,5
65,1,1,3,0.8861957804650745,7,1.9999122284852784,0.8588167711681547,0.8481092350156301,0.185391978989731,7.86099110470618,0.7176761577934996,0.2523227442637452,0.1601020284374646,86,3,1,aggressive,1,0.8030455246758799,4,1,5,5,1,5
56,2,5,2,0.5930443341867842,5,46.43933449366866,0.6769407829968374,0.9471614629002478,-0.1567821762494371,2.454369619782371,0.9766176373150092,0.915289940379274,-0.0638324088833357,25,1,3,aggressive,1,0.3736502963729842,4,0,2,1,2,1
46,4,2,4,0.3915256981778293,6,48.62217670452807,0.8379083748518036,0.8848551176960043,-0.0086035719571243,2.6657670164203413,0.3772017824576387,0.2656855648662635,0.2791426269014643,2,5,4,conservative,4,0.3881214567684971,5,1,4,1,4,5
59,1,4,4,0.4126218408486237,1,8.092226518113998,0.8587642793494722,0.7390669759393725,0.0342254915173207,13.551917631392936,0.8018401684528059,0.8958157315601947,0.0034229054560983,86,5,4,balanced,2,0.0956901160580011,4,0,4,1,4,1
43,1,2,5,0.6956181464968069,6,16.66938714455776,0.7483558536657398,0.277464679724954,0.0165497683629753,-4.128620797010528,0.4345309633044953,0.1034750636465846,0.0348849961625143,5,2,1,aggressive,2,0.9145844352217476,5,1,4,4,4,1
52,5,3,4,0.0032182636042786,4,2.035589438631105,0.4392106012497173,0.2816160421056317,-0.1655871371868227,14.607599568346693,0.8695336718149798,0.6565627023996523,0.0609041654734168,4,4,5,balanced,3,0.0910363149454417,3,0,5,5,1,4
67,4,2,2,0.6195893374598407,3,18.305208036053315,0.6105467550154245,0.963360320446038,-0.1771892343985522,9.462413416850543,0.1806575413113031,0.9069855184382436,-0.0795102814382747,36,5,3,aggressive,2,0.6482091774485559,1,0,4,3,4,2
42,1,2,2,0.3554930104413574,3,46.615370561201615,0.1603654061197431,0.010284495935692,-0.1578066290155857,2.569093213385731,0.9476861770642796,0.1687494383982295,0.0986061688922419,6,2,3,aggressive,1,0.4131944788027977,1,1,4,4,4,1
41,4,3,4,0.7941973312770843,6,31.55967113504216,0.6736454174749077,0.7160499732421445,0.034235073549045,3.740858497516058,0.2187717084108796,0.968326960099255,-0.0506726035698831,21,2,1,conservative,2,0.4056193902554423,2,0,3,5,1,1
30,2,5,2,0.0929906398231321,2,21.537639996929,0.1792532557392807,0.7062461625552622,0.0177379550537284,-2.3005837844171264,0.3262205069809315,0.4528833604155117,0.0603881306753407,77,5,5,balanced,2,0.6795518365726839,3,0,1,2,3,4
24,3,5,5,0.5882022669483905,5,22.932618399473487,0.6939495905101568,0.6226895409497974,-0.1065036831853023,12.563429980909245,0.7561922341067805,0.9457151084410244,0.0402839151968337,89,2,3,conservative,5,0.0670937326298787,4,1,1,3,1,1
53,1,2,1,0.4809728898861237,7,1.079863917212621,0.2295981607539686,0.9901088460868658,0.0551096567382366,5.386242269158032,0.3937551415654067,0.676820043630047,0.2091360333706013,26,1,3,conservative,1,0.5937057829514346,4,1,4,2,2,4
62,5,3,5,0.6423255259052274,5,18.68823112634892,0.1175513001502199,0.3118794357637252,0.1280270008222597,-0.3743637175046928,0.6082113767664467,0.3015868698735515,0.2212682046530924,55,1,3,balanced,2,0.7720317859723548,3,1,5,1,5,1
37,2,3,5,0.0648535944829683,5,39.1410657566379,0.1652844901429574,0.3399718637932482,-0.1833684160613625,7.881503472828506,0.4445735010694285,0.1883025249171064,-0.0386348470443647,39,5,5,conservative,2,0.8282127578865942,4,0,4,1,3,1
18,4,4,2,0.5799837874281313,4,58.47747218516507,0.0019921352190702,0.0789394029465555,-0.000748022580783,19.87203356153969,0.7423699370897818,0.3037350462250994,0.0466204749516904,84,4,1,aggressive,4,0.1705303893937753,2,0,1,3,2,4
25,2,5,1,0.5614845879595237,5,50.97658879205007,0.7187396178535302,0.4427981365437374,0.0757241648410761,3.0578683896966155,0.2283312523686108,0.0930174092626749,0.0493412644127326,33,1,3,aggressive,2,0.8974190500781737,5,0,2,2,1,3
63,1,1,2,0.5606600944161709,3,2.3921029140862187,0.7324010490583791,0.2610485262348481,-0.0990752291721251,17.620742023358588,0.058457987236877,0.1438679663433297,-0.0394358224255659,14,1,4,aggressive,2,0.6561460918474422,1,1,2,3,2,5
33,4,5,3,0.6034876665964548,4,54.01507567581552,0.5149333499132595,0.3433867021776442,-0.0768916378827403,0.3505051977369824,0.2999293974730662,0.1046604403464811,0.2193814020204762,56,5,5,aggressive,5,0.8818548008206828,3,0,4,1,4,2
31,3,5,2,0.6764679372263622,1,47.20870638461893,0.1613628010553837,0.8345717902556277,0.0454551611957535,-8.358018792250423,0.4743086648684302,0.4229435437415577,0.1828913313341693,100,3,2,aggressive,1,0.4852807171101982,1,0,5,4,1,1
29,2,4,2,0.8049889996807698,5,47.042191290687846,0.0835543375106897,0.9354845135274956,0.1591741173774947,-3.872736808947134,0.1680200521926785,0.7955783762575864,-0.0238472854811861,81,2,1,conservative,3,0.542033345097202,5,1,4,3,1,2
68,1,1,2,0.2698207201282143,5,28.021749781210715,0.019128966437287,0.1857330720051856,0.1239697681211597,2.5608542998305257,0.3547972896563887,0.1413835542163402,0.0466887634375196,21,1,4,conservative,1,0.9190382770286712,3,0,3,5,5,5
40,5,4,1,0.8250494101800621,1,24.482312284315668,0.1657481769652207,0.3725089315534658,0.0332520876398333,-3.4109521421629294,0.3999830182935685,0.1303204331723358,-0.0576779900573943,46,3,3,aggressive,4,0.8999095433546718,5,1,5,3,4,4
32,4,1,2,0.4982556822634536,5,18.87202800115837,0.8908555349831467,0.928630562115394,0.0920886871028996,-9.993188853452336,0.0573918436882735,0.6434289495173308,0.1512826388372175,16,4,2,aggressive,1,0.448160873369002,4,1,4,4,2,2
45,2,2,1,0.0770582791343311,1,4.8759966783075805,0.2415368417016817,0.0618084606892226,-0.0540710119168805,17.45004613242582,0.5833072481842045,0.1971829819680662,-0.0514512301805521,16,3,1,conservative,2,0.2744126316356817,4,1,3,2,3,1
51,2,1,4,0.0585509292439792,4,14.465886446128248,0.3542713272172156,0.0923605281113785,0.0563862112395031,15.31638233692787,0.8843434279712875,0.0976100381089916,0.2943736674499672,84,5,5,balanced,4,0.3931704345642641,4,0,1,1,1,1
19,3,4,3,0.3342383186960608,3,15.549614463703453,0.1053454844813331,0.1627909892062293,-0.0135273635489772,12.268766944608412,0.1517429129530524,0.1668485782055776,0.2122728298751449,29,4,2,conservative,1,0.3877643285297497,5,0,1,5,1,3
49,3,5,1,0.7848969771114676,1,29.560547112901894,0.2223613047481702,0.5952128341268748,-0.1240255454169756,-4.965562130619141,0.597808013401514,0.923731395876776,0.056095419833598,92,4,2,conservative,4,0.2868668749827939,5,0,5,5,2,2
40,5,1,4,0.7076809347409158,2,45.09921998920495,0.5192245707802051,0.1504722710059974,0.0806953095509028,-6.3890927137004185,0.6647392049108463,0.8214712527761908,0.1314255729117417,8,3,4,conservative,3,0.2685796043329665,5,1,1,1,1,3
